runDate,stations,trainCode,trainStationId,scheduledArrival,scheduledDeparture,actualArrival,actualDeparture,distance,dayCount,ArrivalDelay,DepartureDelay
2020-02-02,MTJ,T-12625,2659144,2020-02-04 11:00:00,2020-02-04 11:02:00,2020-02-04 11:12:00,2020-02-04 11:18:00,2890,2,12,16
2020-02-02,FDB,T-12625,2659398,2020-02-04 12:48:00,2020-02-04 12:50:00,2020-02-04 12:48:00,2020-02-04 12:52:00,3003,2,0,2
2020-02-02,NZM,T-12625,2657830,2020-02-04 13:21:00,2020-02-04 13:23:00,2020-02-04 13:34:00,2020-02-04 13:36:00,3024,2,13,13
2020-02-02,NDLS,T-12625,2657756,2020-02-04 13:45:00,,2020-02-04 13:52:00,2020-02-04 00:00:00,3031,2,7,0
2020-02-03,TVC,T-12625,2657792,,2020-02-03 11:15:00,2020-02-03 00:00:00,2020-02-03 11:16:00,0,0,0,1
2020-02-03,VAK,T-12625,2733464,2020-02-03 11:49:00,2020-02-03 11:50:00,2020-02-03 11:53:00,2020-02-03 11:55:00,41,0,4,5
2020-02-03,QLN,T-12625,2658802,2020-02-03 12:22:00,2020-02-03 12:25:00,2020-02-03 12:25:00,2020-02-03 12:28:00,65,0,5,3
2020-02-03,KYJ,T-12625,2658308,2020-02-03 12:58:00,2020-02-03 13:00:00,2020-02-03 13:04:00,2020-02-03 13:05:00,105,0,6,5
2020-02-03,MVLK,T-12625,2733330,2020-02-03 13:09:00,2020-02-03 13:10:00,2020-02-03 13:17:00,2020-02-03 13:18:00,113,0,8,8
2020-02-03,CNGR,T-12625,2658479,2020-02-03 13:18:00,2020-02-03 13:20:00,2020-02-03 13:29:00,2020-02-03 13:31:00,126,0,11,11
2020-02-03,TRVL,T-12625,2658674,2020-02-03 13:29:00,2020-02-03 13:30:00,2020-02-03 13:43:00,2020-02-03 13:45:00,135,0,14,15
2020-02-03,CGY,T-12625,2733265,2020-02-03 13:44:00,2020-02-03 13:45:00,2020-02-03 13:54:00,2020-02-03 13:55:00,143,0,10,10
2020-02-03,KTYM,T-12625,2659533,2020-02-03 14:07:00,2020-02-03 14:10:00,2020-02-03 14:14:00,2020-02-03 14:19:00,161,0,7,9
2020-02-03,VARD,T-12625,2733466,2020-02-03 14:39:00,2020-02-03 14:40:00,2020-02-03 14:47:00,2020-02-03 14:48:00,185,0,8,8
2020-02-03,ERN,T-12625,2659586,2020-02-03 15:40:00,2020-02-03 15:45:00,2020-02-03 15:31:00,2020-02-03 15:46:00,221,0,-9,1
2020-02-03,AWY,T-12625,2657810,2020-02-03 16:03:00,2020-02-03 16:05:00,2020-02-03 16:07:00,2020-02-03 16:10:00,237,0,4,5
2020-02-03,TCR,T-12625,2658364,2020-02-03 17:07:00,2020-02-03 17:10:00,2020-02-03 17:03:00,2020-02-03 17:11:00,292,0,-4,1
2020-02-03,OTP,T-12625,2733328,2020-02-03 18:04:00,2020-02-03 18:05:00,2020-02-03 17:51:00,2020-02-03 18:05:00,336,0,-13,0
2020-02-03,PGT,T-12625,2658283,2020-02-03 18:42:00,2020-02-03 18:45:00,2020-02-03 18:37:00,2020-02-03 18:49:00,367,0,-5,4
2020-02-03,CBE,T-12625,2657867,2020-02-03 19:52:00,2020-02-03 19:55:00,2020-02-03 19:55:00,2020-02-03 20:03:00,423,0,3,8
2020-02-03,TUP,T-12625,2657806,2020-02-03 20:48:00,2020-02-03 20:50:00,2020-02-03 20:48:00,2020-02-03 20:51:00,474,0,0,1
2020-02-03,ED,T-12625,2658786,2020-02-03 21:50:00,2020-02-03 21:55:00,2020-02-03 21:34:00,2020-02-03 21:55:00,524,0,-16,0
2020-02-03,SA,T-12625,2659084,2020-02-03 22:52:00,2020-02-03 22:55:00,2020-02-03 22:54:00,2020-02-03 22:56:00,584,0,2,1
2020-02-03,JTJ,T-12625,2657662,2020-02-04 00:43:00,2020-02-04 00:45:00,2020-02-04 00:29:00,2020-02-04 00:45:00,704,1,-14,0
2020-02-03,KPD,T-12625,2658215,2020-02-04 02:00:00,2020-02-04 02:02:00,2020-02-04 01:52:00,2020-02-04 02:03:00,789,1,-8,1
2020-02-03,CTO,T-12625,2658278,2020-02-04 02:39:00,2020-02-04 02:40:00,2020-02-04 02:33:00,2020-02-04 02:40:00,821,1,-6,0
2020-02-03,TPTY,T-12625,2659319,2020-02-04 03:48:00,2020-02-04 03:50:00,2020-02-04 03:56:00,2020-02-04 03:59:00,893,1,8,9
2020-02-03,RU,T-12625,2659076,2020-02-04 04:10:00,2020-02-04 04:20:00,2020-02-04 04:21:00,2020-02-04 04:30:00,903,1,11,10
2020-02-03,GDR,T-12625,2657687,2020-02-04 05:43:00,2020-02-04 05:45:00,2020-02-04 05:47:00,2020-02-04 05:49:00,986,1,4,4
2020-02-03,NLR,T-12625,2659518,2020-02-04 06:17:00,2020-02-04 06:18:00,2020-02-04 06:22:00,2020-02-04 06:24:00,1025,1,6,6
2020-02-03,BZA,T-12625,2657824,2020-02-04 10:00:00,2020-02-04 10:10:00,2020-02-04 10:03:00,2020-02-04 10:15:00,1280,1,3,5
2020-02-03,WL,T-12625,2659008,2020-02-04 13:00:00,2020-02-04 13:05:00,2020-02-04 13:03:00,2020-02-04 13:08:00,1487,1,3,3
2020-02-03,RDM,T-12625,2733232,2020-02-04 14:40:00,2020-02-04 14:41:00,2020-02-04 14:35:00,2020-02-04 14:41:00,1588,1,-5,0
2020-02-03,CD,T-12625,2658780,2020-02-04 17:18:00,2020-02-04 17:19:00,2020-02-04 17:14:00,2020-02-04 17:19:00,1744,1,-2,0
2020-02-03,SEGM,T-12625,2658373,2020-02-04 19:00:00,2020-02-04 19:01:00,2020-02-04 18:44:00,2020-02-04 19:01:00,1862,1,-16,0
2020-02-03,NGP,T-12625,2659359,2020-02-04 20:10:00,2020-02-04 20:15:00,2020-02-04 20:12:00,2020-02-04 20:20:00,1938,1,2,5
2020-02-03,BPL,T-12625,2658194,2020-02-05 02:55:00,2020-02-05 03:00:00,2020-02-05 02:41:00,2020-02-05 03:00:00,2329,2,-14,0
2020-02-03,BINA,T-12625,2657929,2020-02-05 04:50:00,2020-02-05 04:55:00,2020-02-05 04:37:00,2020-02-05 04:56:00,2467,2,-13,1
2020-02-03,JHS,T-12625,2659350,2020-02-05 06:55:00,2020-02-05 07:05:00,2020-02-05 06:56:00,2020-02-05 07:05:00,2620,2,1,0
2020-02-03,GWL,T-12625,2658454,2020-02-05 08:20:00,2020-02-05 08:25:00,2020-02-05 08:36:00,2020-02-05 08:40:00,2718,2,16,15
2020-02-03,AGC,T-12625,2657986,2020-02-05 10:10:00,2020-02-05 10:15:00,2020-02-05 10:01:00,2020-02-05 10:15:00,2836,2,-9,0
2020-02-03,MTJ,T-12625,2659144,2020-02-05 11:00:00,2020-02-05 11:02:00,2020-02-05 11:03:00,2020-02-05 11:05:00,2890,2,3,3
2020-02-03,FDB,T-12625,2659398,2020-02-05 12:48:00,2020-02-05 12:50:00,2020-02-05 12:38:00,2020-02-05 12:51:00,3003,2,-10,1
2020-02-03,NZM,T-12625,2657830,2020-02-05 13:21:00,2020-02-05 13:23:00,2020-02-05 13:25:00,2020-02-05 13:27:00,3024,2,4,4
2020-02-03,NDLS,T-12625,2657756,2020-02-05 13:45:00,,2020-02-05 13:50:00,2020-02-05 00:00:00,3031,2,5,0
2020-02-04,TVC,T-12625,2657792,,2020-02-04 11:15:00,2020-02-04 00:00:00,2020-02-04 11:16:00,0,0,0,1
2020-02-04,VAK,T-12625,2733464,2020-02-04 11:49:00,2020-02-04 11:50:00,2020-02-04 11:53:00,2020-02-04 11:55:00,41,0,4,5
2020-02-04,QLN,T-12625,2658802,2020-02-04 12:22:00,2020-02-04 12:25:00,2020-02-04 12:25:00,2020-02-04 12:30:00,65,0,5,5
2020-02-04,KYJ,T-12625,2658308,2020-02-04 12:58:00,2020-02-04 13:00:00,2020-02-04 13:08:00,2020-02-04 13:10:00,105,0,10,10
2020-02-04,MVLK,T-12625,2733330,2020-02-04 13:09:00,2020-02-04 13:10:00,2020-02-04 13:18:00,2020-02-04 13:20:00,113,0,9,10
2020-02-04,CNGR,T-12625,2658479,2020-02-04 13:18:00,2020-02-04 13:20:00,2020-02-04 13:32:00,2020-02-04 13:34:00,126,0,14,14
2020-02-04,TRVL,T-12625,2658674,2020-02-04 13:29:00,2020-02-04 13:30:00,2020-02-04 13:47:00,2020-02-04 13:49:00,135,0,18,19
2020-02-04,CGY,T-12625,2733265,2020-02-04 13:44:00,2020-02-04 13:45:00,2020-02-04 13:59:00,2020-02-04 14:00:00,143,0,15,15
2020-02-04,KTYM,T-12625,2659533,2020-02-04 14:07:00,2020-02-04 14:10:00,2020-02-04 14:27:00,2020-02-04 14:31:00,161,0,20,21
2020-02-04,VARD,T-12625,2733466,2020-02-04 14:39:00,2020-02-04 14:40:00,2020-02-04 14:59:00,2020-02-04 15:02:00,185,0,20,22
2020-02-04,ERN,T-12625,2659586,2020-02-04 15:40:00,2020-02-04 15:45:00,2020-02-04 15:43:00,2020-02-04 15:57:00,221,0,3,12
2020-02-04,AWY,T-12625,2657810,2020-02-04 16:03:00,2020-02-04 16:05:00,2020-02-04 16:21:00,2020-02-04 16:24:00,237,0,18,19
2020-02-04,TCR,T-12625,2658364,2020-02-04 17:07:00,2020-02-04 17:10:00,2020-02-04 17:14:00,2020-02-04 17:17:00,292,0,7,7
2020-02-04,OTP,T-12625,2733328,2020-02-04 18:04:00,2020-02-04 18:05:00,2020-02-04 17:59:00,2020-02-04 18:06:00,336,0,-5,1
2020-02-04,PGT,T-12625,2658283,2020-02-04 18:42:00,2020-02-04 18:45:00,2020-02-04 18:30:00,2020-02-04 18:46:00,367,0,-12,1
2020-02-04,CBE,T-12625,2657867,2020-02-04 19:52:00,2020-02-04 19:55:00,2020-02-04 20:03:00,2020-02-04 20:13:00,423,0,11,18
2020-02-04,TUP,T-12625,2657806,2020-02-04 20:48:00,2020-02-04 20:50:00,2020-02-04 20:59:00,2020-02-04 21:01:00,474,0,11,11
2020-02-04,ED,T-12625,2658786,2020-02-04 21:50:00,2020-02-04 21:55:00,2020-02-04 21:51:00,2020-02-04 22:02:00,524,0,1,7
2020-02-04,SA,T-12625,2659084,2020-02-04 22:52:00,2020-02-04 22:55:00,2020-02-04 22:55:00,2020-02-04 22:58:00,584,0,3,3
2020-02-04,JTJ,T-12625,2657662,2020-02-05 00:43:00,2020-02-05 00:45:00,2020-02-05 00:32:00,2020-02-05 00:46:00,704,1,-11,1
2020-02-04,KPD,T-12625,2658215,2020-02-05 02:00:00,2020-02-05 02:02:00,2020-02-05 01:51:00,2020-02-05 02:03:00,789,1,-9,1
2020-02-04,CTO,T-12625,2658278,2020-02-05 02:39:00,2020-02-05 02:40:00,2020-02-05 02:37:00,2020-02-05 02:41:00,821,1,-2,1
2020-02-04,TPTY,T-12625,2659319,2020-02-05 03:48:00,2020-02-05 03:50:00,2020-02-05 03:49:00,2020-02-05 03:55:00,893,1,1,5
2020-02-04,RU,T-12625,2659076,2020-02-05 04:10:00,2020-02-05 04:20:00,2020-02-05 04:16:00,2020-02-05 04:31:00,903,1,6,11
2020-02-04,GDR,T-12625,2657687,2020-02-05 05:43:00,2020-02-05 05:45:00,2020-02-05 05:44:00,2020-02-05 05:46:00,986,1,1,1
2020-02-04,NLR,T-12625,2659518,2020-02-05 06:17:00,2020-02-05 06:18:00,2020-02-05 06:19:00,2020-02-05 06:21:00,1025,1,3,3
2020-02-04,WL,T-12625,2659008,2020-02-05 13:00:00,2020-02-05 13:05:00,2020-02-05 13:28:00,2020-02-05 13:32:00,1487,1,28,27
2020-02-04,RDM,T-12625,2733232,2020-02-05 14:40:00,2020-02-05 14:41:00,2020-02-05 15:09:00,2020-02-05 15:13:00,1588,1,29,32
2020-02-04,BPQ,T-12625,2658211,2020-02-05 16:55:00,2020-02-05 17:00:00,2020-02-05 16:58:00,2020-02-05 17:07:00,1730,1,3,7
2020-02-04,CD,T-12625,2658780,2020-02-05 17:18:00,2020-02-05 17:19:00,2020-02-05 17:22:00,2020-02-05 17:25:00,1744,1,6,6
2020-02-04,SEGM,T-12625,2658373,2020-02-05 19:00:00,2020-02-05 19:01:00,2020-02-05 19:05:00,2020-02-05 19:08:00,1862,1,5,7
2020-02-04,NGP,T-12625,2659359,2020-02-05 20:10:00,2020-02-05 20:15:00,2020-02-05 20:30:00,2020-02-05 20:39:00,1938,1,20,24
2020-02-04,ET,T-12625,2658804,2020-02-06 01:05:00,2020-02-06 01:15:00,2020-02-06 01:29:00,2020-02-06 01:46:00,2237,2,24,31
2020-02-04,BPL,T-12625,2658194,2020-02-06 02:55:00,2020-02-06 03:00:00,2020-02-06 03:12:00,2020-02-06 03:17:00,2329,2,17,17
2020-02-04,BINA,T-12625,2657929,2020-02-06 04:50:00,2020-02-06 04:55:00,2020-02-06 04:57:00,2020-02-06 05:01:00,2467,2,7,6
2020-02-04,JHS,T-12625,2659350,2020-02-06 06:55:00,2020-02-06 07:05:00,2020-02-06 07:12:00,2020-02-06 07:22:00,2620,2,17,17
2020-02-04,GWL,T-12625,2658454,2020-02-06 08:20:00,2020-02-06 08:25:00,2020-02-06 08:47:00,2020-02-06 08:52:00,2718,2,27,27
2020-02-04,AGC,T-12625,2657986,2020-02-06 10:10:00,2020-02-06 10:15:00,2020-02-06 10:25:00,2020-02-06 10:30:00,2836,2,15,15
2020-02-04,MTJ,T-12625,2659144,2020-02-06 11:00:00,2020-02-06 11:02:00,2020-02-06 11:26:00,2020-02-06 11:29:00,2890,2,26,27
2020-02-04,FDB,T-12625,2659398,2020-02-06 12:48:00,2020-02-06 12:50:00,2020-02-06 12:48:00,2020-02-06 12:51:00,3003,2,0,1
2020-02-04,NZM,T-12625,2657830,2020-02-06 13:21:00,2020-02-06 13:23:00,2020-02-06 13:21:00,2020-02-06 13:23:00,3024,2,0,0
2020-02-04,NDLS,T-12625,2657756,2020-02-06 13:45:00,,2020-02-06 13:55:00,2020-02-06 00:00:00,3031,2,10,0
2020-02-05,TVC,T-12625,2657792,,2020-02-05 11:15:00,2020-02-05 00:00:00,2020-02-05 11:19:00,0,0,0,4
2020-02-05,VAK,T-12625,2733464,2020-02-05 11:49:00,2020-02-05 11:50:00,2020-02-05 11:56:00,2020-02-05 11:57:00,41,0,7,7
2020-02-05,QLN,T-12625,2658802,2020-02-05 12:22:00,2020-02-05 12:25:00,2020-02-05 12:23:00,2020-02-05 12:27:00,65,0,3,2
2020-02-05,KYJ,T-12625,2658308,2020-02-05 12:58:00,2020-02-05 13:00:00,2020-02-05 13:03:00,2020-02-05 13:05:00,105,0,5,5
2020-02-05,MVLK,T-12625,2733330,2020-02-05 13:09:00,2020-02-05 13:10:00,2020-02-05 13:14:00,2020-02-05 13:15:00,113,0,5,5
2020-02-05,CNGR,T-12625,2658479,2020-02-05 13:18:00,2020-02-05 13:20:00,2020-02-05 13:29:00,2020-02-05 13:31:00,126,0,11,11
2020-02-05,TRVL,T-12625,2658674,2020-02-05 13:29:00,2020-02-05 13:30:00,2020-02-05 13:42:00,2020-02-05 13:43:00,135,0,13,13
2020-02-05,CGY,T-12625,2733265,2020-02-05 13:44:00,2020-02-05 13:45:00,2020-02-05 13:51:00,2020-02-05 13:52:00,143,0,7,7
2020-02-05,KTYM,T-12625,2659533,2020-02-05 14:07:00,2020-02-05 14:10:00,2020-02-05 14:17:00,2020-02-05 14:19:00,161,0,10,9
2020-02-05,VARD,T-12625,2733466,2020-02-05 14:39:00,2020-02-05 14:40:00,2020-02-05 14:51:00,2020-02-05 14:52:00,185,0,12,12
2020-02-05,ERN,T-12625,2659586,2020-02-05 15:40:00,2020-02-05 15:45:00,2020-02-05 15:35:00,2020-02-05 15:45:00,221,0,-5,0
2020-02-05,AWY,T-12625,2657810,2020-02-05 16:03:00,2020-02-05 16:05:00,2020-02-05 16:09:00,2020-02-05 16:12:00,237,0,6,7
2020-02-05,TCR,T-12625,2658364,2020-02-05 17:07:00,2020-02-05 17:10:00,2020-02-05 17:16:00,2020-02-05 17:19:00,292,0,9,9
2020-02-05,OTP,T-12625,2733328,2020-02-05 18:04:00,2020-02-05 18:05:00,2020-02-05 18:07:00,2020-02-05 18:09:00,336,0,3,4
2020-02-05,PGT,T-12625,2658283,2020-02-05 18:42:00,2020-02-05 18:45:00,2020-02-05 18:34:00,2020-02-05 18:46:00,367,0,-8,1
2020-02-05,CBE,T-12625,2657867,2020-02-05 19:52:00,2020-02-05 19:55:00,2020-02-05 20:05:00,2020-02-05 20:13:00,423,0,13,18
2020-02-05,TUP,T-12625,2657806,2020-02-05 20:48:00,2020-02-05 20:50:00,2020-02-05 21:00:00,2020-02-05 21:02:00,474,0,12,12
2020-02-05,ED,T-12625,2658786,2020-02-05 21:50:00,2020-02-05 21:55:00,2020-02-05 21:53:00,2020-02-05 22:04:00,524,0,3,9
2020-02-05,SA,T-12625,2659084,2020-02-05 22:52:00,2020-02-05 22:55:00,2020-02-05 22:58:00,2020-02-05 23:00:00,584,0,6,5
2020-02-05,JTJ,T-12625,2657662,2020-02-06 00:43:00,2020-02-06 00:45:00,2020-02-06 00:42:00,2020-02-06 00:45:00,704,1,-1,0
2020-02-05,KPD,T-12625,2658215,2020-02-06 02:00:00,2020-02-06 02:02:00,2020-02-06 01:54:00,2020-02-06 02:15:00,789,1,-6,13
2020-02-05,CTO,T-12625,2658278,2020-02-06 02:39:00,2020-02-06 02:40:00,2020-02-06 02:55:00,2020-02-06 02:57:00,821,1,16,17
2020-02-05,TPTY,T-12625,2659319,2020-02-06 03:48:00,2020-02-06 03:50:00,2020-02-06 04:16:00,2020-02-06 04:20:00,893,1,28,30
2020-02-05,RU,T-12625,2659076,2020-02-06 04:10:00,2020-02-06 04:20:00,2020-02-06 04:40:00,2020-02-06 04:51:00,903,1,30,31
2020-02-05,GDR,T-12625,2657687,2020-02-06 05:43:00,2020-02-06 05:45:00,2020-02-06 06:08:00,2020-02-06 06:10:00,986,1,25,25
2020-02-05,NLR,T-12625,2659518,2020-02-06 06:17:00,2020-02-06 06:18:00,2020-02-06 06:40:00,2020-02-06 06:43:00,1025,1,24,25
2020-02-05,BZA,T-12625,2657824,2020-02-06 10:00:00,2020-02-06 10:10:00,2020-02-06 10:03:00,2020-02-06 10:13:00,1280,1,3,3
2020-02-05,WL,T-12625,2659008,2020-02-06 13:00:00,2020-02-06 13:05:00,2020-02-06 13:51:00,2020-02-06 13:55:00,1487,1,51,50
2020-02-05,RDM,T-12625,2733232,2020-02-06 14:40:00,2020-02-06 14:41:00,2020-02-06 15:13:00,2020-02-06 15:16:00,1588,1,33,35
2020-02-05,BPQ,T-12625,2658211,2020-02-06 16:55:00,2020-02-06 17:00:00,2020-02-06 17:04:00,2020-02-06 17:13:00,1730,1,9,13
2020-02-05,CD,T-12625,2658780,2020-02-06 17:18:00,2020-02-06 17:19:00,2020-02-06 17:28:00,2020-02-06 17:30:00,1744,1,12,11
2020-02-05,SEGM,T-12625,2658373,2020-02-06 19:00:00,2020-02-06 19:01:00,2020-02-06 19:05:00,2020-02-06 19:07:00,1862,1,5,6
2020-02-05,NGP,T-12625,2659359,2020-02-06 20:10:00,2020-02-06 20:15:00,2020-02-06 20:44:00,2020-02-06 20:57:00,1938,1,34,42
2020-02-05,ET,T-12625,2658804,2020-02-07 01:05:00,2020-02-07 01:15:00,2020-02-07 01:30:00,2020-02-07 01:45:00,2237,2,25,30
2020-02-05,BPL,T-12625,2658194,2020-02-07 02:55:00,2020-02-07 03:00:00,2020-02-07 03:12:00,2020-02-07 03:18:00,2329,2,17,18
2020-02-05,BINA,T-12625,2657929,2020-02-07 04:50:00,2020-02-07 04:55:00,2020-02-07 04:53:00,2020-02-07 04:57:00,2467,2,3,2
2020-02-05,JHS,T-12625,2659350,2020-02-07 06:55:00,2020-02-07 07:05:00,2020-02-07 06:59:00,2020-02-07 07:09:00,2620,2,4,4
2020-02-05,GWL,T-12625,2658454,2020-02-07 08:20:00,2020-02-07 08:25:00,2020-02-07 08:24:00,2020-02-07 08:27:00,2718,2,4,2
2020-02-05,AGC,T-12625,2657986,2020-02-07 10:10:00,2020-02-07 10:15:00,2020-02-07 10:20:00,2020-02-07 10:24:00,2836,2,10,9
2020-02-05,MTJ,T-12625,2659144,2020-02-07 11:00:00,2020-02-07 11:02:00,2020-02-07 11:34:00,2020-02-07 11:42:00,2890,2,34,40
2020-02-05,FDB,T-12625,2659398,2020-02-07 12:48:00,2020-02-07 12:50:00,2020-02-07 12:57:00,2020-02-07 12:58:00,3003,2,9,8
2020-02-05,NZM,T-12625,2657830,2020-02-07 13:21:00,2020-02-07 13:23:00,2020-02-07 13:23:00,2020-02-07 13:25:00,3024,2,2,2
2020-02-05,NDLS,T-12625,2657756,2020-02-07 13:45:00,,2020-02-07 13:58:00,2020-02-07 00:00:00,3031,2,13,0
2020-02-06,TVC,T-12625,2657792,,2020-02-06 11:15:00,2020-02-06 00:00:00,2020-02-06 11:18:00,0,0,0,3
2020-02-06,VAK,T-12625,2733464,2020-02-06 11:49:00,2020-02-06 11:50:00,2020-02-06 11:58:00,2020-02-06 12:00:00,41,0,9,10
2020-02-06,QLN,T-12625,2658802,2020-02-06 12:22:00,2020-02-06 12:25:00,2020-02-06 12:39:00,2020-02-06 12:46:00,65,0,19,21
2020-02-06,KYJ,T-12625,2658308,2020-02-06 12:58:00,2020-02-06 13:00:00,2020-02-06 13:23:00,2020-02-06 13:26:00,105,0,25,26
2020-02-06,MVLK,T-12625,2733330,2020-02-06 13:09:00,2020-02-06 13:10:00,2020-02-06 13:36:00,2020-02-06 13:38:00,113,0,27,28
2020-02-06,CNGR,T-12625,2658479,2020-02-06 13:18:00,2020-02-06 13:20:00,2020-02-06 13:50:00,2020-02-06 13:52:00,126,0,32,32
2020-02-06,TRVL,T-12625,2658674,2020-02-06 13:29:00,2020-02-06 13:30:00,2020-02-06 14:05:00,2020-02-06 14:07:00,135,0,36,37
2020-02-06,CGY,T-12625,2733265,2020-02-06 13:44:00,2020-02-06 13:45:00,2020-02-06 14:17:00,2020-02-06 14:18:00,143,0,33,33
2020-02-06,KTYM,T-12625,2659533,2020-02-06 14:07:00,2020-02-06 14:10:00,2020-02-06 14:38:00,2020-02-06 14:45:00,161,0,31,35
2020-02-06,VARD,T-12625,2733466,2020-02-06 14:39:00,2020-02-06 14:40:00,2020-02-06 15:13:00,2020-02-06 15:14:00,185,0,34,34
2020-02-06,ERN,T-12625,2659586,2020-02-06 15:40:00,2020-02-06 15:45:00,2020-02-06 16:01:00,2020-02-06 16:08:00,221,0,21,23
2020-02-06,AWY,T-12625,2657810,2020-02-06 16:03:00,2020-02-06 16:05:00,2020-02-06 16:32:00,2020-02-06 16:37:00,237,0,29,32
2020-02-06,TCR,T-12625,2658364,2020-02-06 17:07:00,2020-02-06 17:10:00,2020-02-06 17:30:00,2020-02-06 17:33:00,292,0,23,23
2020-02-06,OTP,T-12625,2733328,2020-02-06 18:04:00,2020-02-06 18:05:00,2020-02-06 18:13:00,2020-02-06 18:16:00,336,0,9,11
2020-02-06,PGT,T-12625,2658283,2020-02-06 18:42:00,2020-02-06 18:45:00,2020-02-06 18:44:00,2020-02-06 18:51:00,367,0,2,6
2020-02-06,CBE,T-12625,2657867,2020-02-06 19:52:00,2020-02-06 19:55:00,2020-02-06 20:07:00,2020-02-06 20:19:00,423,0,15,24
2020-02-06,TUP,T-12625,2657806,2020-02-06 20:48:00,2020-02-06 20:50:00,2020-02-06 21:00:00,2020-02-06 21:05:00,474,0,12,15
2020-02-06,ED,T-12625,2658786,2020-02-06 21:50:00,2020-02-06 21:55:00,2020-02-06 21:44:00,2020-02-06 21:58:00,524,0,-6,3
2020-02-06,SA,T-12625,2659084,2020-02-06 22:52:00,2020-02-06 22:55:00,2020-02-06 22:55:00,2020-02-06 22:58:00,584,0,3,3
2020-02-06,JTJ,T-12625,2657662,2020-02-07 00:43:00,2020-02-07 00:45:00,2020-02-07 00:31:00,2020-02-07 00:46:00,704,1,-12,1
2020-02-06,KPD,T-12625,2658215,2020-02-07 02:00:00,2020-02-07 02:02:00,2020-02-07 01:54:00,2020-02-07 02:03:00,789,1,-6,1
2020-02-06,CTO,T-12625,2658278,2020-02-07 02:39:00,2020-02-07 02:40:00,2020-02-07 02:43:00,2020-02-07 02:46:00,821,1,4,6
2020-02-06,TPTY,T-12625,2659319,2020-02-07 03:48:00,2020-02-07 03:50:00,2020-02-07 03:50:00,2020-02-07 03:54:00,893,1,2,4
2020-02-06,RU,T-12625,2659076,2020-02-07 04:10:00,2020-02-07 04:20:00,2020-02-07 04:14:00,2020-02-07 04:25:00,903,1,4,5
2020-02-06,GDR,T-12625,2657687,2020-02-07 05:43:00,2020-02-07 05:45:00,2020-02-07 05:39:00,2020-02-07 05:47:00,986,1,-4,2
2020-02-06,NLR,T-12625,2659518,2020-02-07 06:17:00,2020-02-07 06:18:00,2020-02-07 06:18:00,2020-02-07 06:20:00,1025,1,2,2
2020-02-06,WL,T-12625,2659008,2020-02-07 13:00:00,2020-02-07 13:05:00,2020-02-07 13:17:00,2020-02-07 13:23:00,1487,1,17,18
2020-02-06,RDM,T-12625,2733232,2020-02-07 14:40:00,2020-02-07 14:41:00,2020-02-07 15:00:00,2020-02-07 15:03:00,1588,1,20,22
2020-02-06,BPQ,T-12625,2658211,2020-02-07 16:55:00,2020-02-07 17:00:00,2020-02-07 16:55:00,2020-02-07 17:04:00,1730,1,0,4
2020-02-06,CD,T-12625,2658780,2020-02-07 17:18:00,2020-02-07 17:19:00,2020-02-07 17:19:00,2020-02-07 17:23:00,1744,1,3,4
2020-02-06,SEGM,T-12625,2658373,2020-02-07 19:00:00,2020-02-07 19:01:00,2020-02-07 18:50:00,2020-02-07 19:01:00,1862,1,-10,0
2020-02-06,NGP,T-12625,2659359,2020-02-07 20:10:00,2020-02-07 20:15:00,2020-02-07 20:16:00,2020-02-07 20:25:00,1938,1,6,10
2020-02-06,ET,T-12625,2658804,2020-02-08 01:05:00,2020-02-08 01:15:00,2020-02-08 01:16:00,2020-02-08 01:39:00,2237,2,11,24
2020-02-06,BPL,T-12625,2658194,2020-02-08 02:55:00,2020-02-08 03:00:00,2020-02-08 03:04:00,2020-02-08 03:08:00,2329,2,9,8
2020-02-06,BINA,T-12625,2657929,2020-02-08 04:50:00,2020-02-08 04:55:00,2020-02-08 04:56:00,2020-02-08 05:00:00,2467,2,6,5
2020-02-06,JHS,T-12625,2659350,2020-02-08 06:55:00,2020-02-08 07:05:00,2020-02-08 06:58:00,2020-02-08 07:08:00,2620,2,3,3
2020-02-06,GWL,T-12625,2658454,2020-02-08 08:20:00,2020-02-08 08:25:00,2020-02-08 08:30:00,2020-02-08 08:33:00,2718,2,10,8
2020-02-06,AGC,T-12625,2657986,2020-02-08 10:10:00,2020-02-08 10:15:00,2020-02-08 10:06:00,2020-02-08 10:17:00,2836,2,-4,2
2020-02-06,MTJ,T-12625,2659144,2020-02-08 11:00:00,2020-02-08 11:02:00,2020-02-08 11:12:00,2020-02-08 11:14:00,2890,2,12,12
2020-02-06,FDB,T-12625,2659398,2020-02-08 12:48:00,2020-02-08 12:50:00,2020-02-08 12:34:00,2020-02-08 12:50:00,3003,2,-14,0
2020-02-06,NZM,T-12625,2657830,2020-02-08 13:21:00,2020-02-08 13:23:00,2020-02-08 13:04:00,2020-02-08 13:23:00,3024,2,-17,0
2020-02-06,NDLS,T-12625,2657756,2020-02-08 13:45:00,,2020-02-08 13:55:00,2020-02-08 00:00:00,3031,2,10,0
2020-02-07,TVC,T-12625,2657792,,2020-02-07 11:15:00,2020-02-07 00:00:00,2020-02-07 11:26:00,0,0,0,11
2020-02-07,VAK,T-12625,2733464,2020-02-07 11:49:00,2020-02-07 11:50:00,2020-02-07 12:20:00,2020-02-07 12:21:00,41,0,31,31
